payment_id,unit_id,tenant_id,property_id,unit_type,lease_type,payment_method,payment_date,due_date,amount_due,amount_paid,late_fee,days_late,delinquent_flag,vacancy_flag,payment_flag,billed_flag,collected_flag,late_flag
PAY-03-00173,U-004-301,T-47857,PROP-004,3BR,Standard,Cash,2025-12-01,2025-12-01,2586.16,2586.16,0.0,0,0,0,1,1,1,0
PAY-03-00174,U-002-398,T-75585,PROP-002,2BR,Corporate,ACH,2025-12-01,2025-12-01,1983.08,1983.08,0.0,0,0,0,1,1,1,0
PAY-03-00175,U-002-393,T-83936,PROP-002,2BR,Month-to-Month,ACH,2025-12-02,2025-12-01,2089.32,2089.32,0.0,1,0,0,1,1,1,0
PAY-03-00176,U-001-336,T-28523,PROP-001,2BR,Standard,ACH,2025-12-02,2025-12-01,1919.72,1919.72,0.0,1,0,0,1,1,1,0
PAY-03-00177,U-003-117,T-50774,PROP-003,2BR,Standard,ACH,,2025-12-01,2074.2,0.0,0.0,0,0,1,0,1,0,0
PAY-03-00178,U-004-146,T-57098,PROP-004,2BR,Standard,ACH,2025-12-02,2025-12-01,1913.55,1913.55,0.0,1,0,0,1,1,1,0
PAY-03-00179,U-002-103,T-29652,PROP-002,3BR,Corporate,Online,2025-12-02,2025-12-01,2549.85,2549.85,0.0,1,0,0,1,1,1,0
PAY-03-00180,U-002-337,T-43543,PROP-002,2BR,Standard,Online,2025-12-01,2025-12-01,1996.57,1996.57,0.0,0,0,0,1,1,1,0
PAY-03-00181,U-002-220,T-64819,PROP-002,1BR,Standard,ACH,2025-12-04,2025-12-01,1513.59,1513.59,0.0,3,0,0,1,1,1,0
PAY-03-00182,U-001-176,T-44726,PROP-001,Studio,Standard,Online,2025-12-02,2025-12-01,1206.74,1206.74,0.0,1,0,0,1,1,1,0
PAY-03-00183,U-004-104,T-22117,PROP-004,1BR,Standard,Online,2025-12-04,2025-12-01,1548.26,1548.26,0.0,3,0,0,1,1,1,0
PAY-03-00184,U-001-221,T-13386,PROP-001,1BR,Month-to-Month,ACH,2025-12-04,2025-12-01,1547.93,1547.93,0.0,3,0,0,1,1,1,0
PAY-03-00185,U-004-107,T-44489,PROP-004,Studio,Corporate,Online,2025-12-01,2025-12-01,1248.89,1248.89,0.0,0,0,0,1,1,1,0
PAY-03-00186,U-002-315,T-29828,PROP-002,3BR,Standard,Online,2025-12-08,2025-12-01,2389.76,2389.76,64.0,7,0,0,1,1,1,1
PAY-03-00187,U-003-116,T-90984,PROP-003,1BR,Standard,Cash,2025-12-11,2025-12-01,1573.3,1573.3,70.0,10,0,0,1,1,1,1
PAY-03-00188,U-002-181,T-15313,PROP-002,Studio,Standard,Online,,2025-12-01,1245.85,0.0,0.0,0,0,1,0,1,0,0
PAY-03-00189,U-001-257,T-11149,PROP-001,2BR,Month-to-Month,Online,,2025-12-01,1904.72,0.0,0.0,0,0,1,0,1,0,0
PAY-03-00190,U-002-199,T-40314,PROP-002,1BR,Standard,ACH,2025-12-01,2025-12-01,1506.38,1506.38,0.0,0,0,0,1,1,1,0
PAY-03-00191,U-001-126,T-22928,PROP-001,3BR,Corporate,Online,2025-12-01,2025-12-01,2385.18,2385.18,0.0,0,0,0,1,1,1,0
PAY-03-00192,U-002-301,T-49483,PROP-002,1BR,Month-to-Month,ACH,2025-12-06,2025-12-01,1467.88,1234.22,0.0,5,0,0,1,1,0,0
PAY-03-00193,U-002-129,T-71479,PROP-002,2BR,Corporate,Online,2025-12-01,2025-12-01,2084.42,2084.42,0.0,0,0,0,1,1,1,0
PAY-03-00194,U-001-119,T-71558,PROP-001,3BR,Standard,Online,2025-12-01,2025-12-01,2587.0,2587.0,0.0,0,0,0,1,1,1,0
PAY-03-00195,U-004-126,T-52169,PROP-004,1BR,Standard,Check,2025-12-11,2025-12-01,1517.94,1517.94,70.0,10,0,0,1,1,1,1
PAY-03-00196,U-004-354,T-85070,PROP-004,2BR,Standard,Online,2025-12-04,2025-12-01,1991.21,1991.21,0.0,3,0,0,1,1,1,0
PAY-03-00197,U-002-325,T-27171,PROP-002,2BR,Month-to-Month,ACH,,2025-12-01,1913.39,0.0,0.0,0,0,1,0,1,0,0
PAY-03-00198,U-001-272,T-57385,PROP-001,2BR,Standard,Online,2025-12-01,2025-12-01,1954.24,1954.24,0.0,0,0,0,1,1,1,0
PAY-03-00199,U-003-215,T-15986,PROP-003,2BR,Corporate,ACH,2025-12-01,2025-12-01,2095.66,2095.66,0.0,0,0,0,1,1,1,0
PAY-03-00200,U-004-392,T-77596,PROP-004,Studio,Standard,Check,2025-12-02,2025-12-01,1244.82,1244.82,0.0,1,0,0,1,1,1,0
PAY-03-00201,U-001-253,T-14428,PROP-001,1BR,Corporate,Check,2025-12-01,2025-12-01,1445.87,1264.16,0.0,0,0,0,1,1,0,0
PAY-03-00202,U-004-106,T-28214,PROP-004,1BR,Standard,Online,2025-12-21,2025-12-01,1497.56,1497.56,90.0,20,0,0,1,1,1,1
PAY-03-00203,U-001-278,T-93665,PROP-001,3BR,Month-to-Month,Check,2025-12-21,2025-12-01,2402.13,2402.13,90.0,20,0,0,1,1,1,1
PAY-03-00204,U-002-125,T-29952,PROP-002,2BR,Corporate,Cash,2025-12-01,2025-12-01,1957.29,1957.29,0.0,0,0,0,1,1,1,0
PAY-03-00205,U-002-100,T-38705,PROP-002,1BR,Standard,Online,2025-12-01,2025-12-01,1476.72,1476.72,0.0,0,0,0,1,1,1,0
PAY-03-00206,U-002-253,T-25205,PROP-002,2BR,Month-to-Month,Online,2025-12-21,2025-12-01,2073.84,2073.84,90.0,20,0,0,1,1,1,1
PAY-03-00207,U-004-102,T-42871,PROP-004,1BR,Month-to-Month,ACH,2025-12-06,2025-12-01,1560.04,1560.04,0.0,5,0,0,1,1,1,0
PAY-03-00208,U-003-255,T-91660,PROP-003,2BR,Month-to-Month,ACH,2025-12-01,2025-12-01,1941.17,1127.0,0.0,0,0,0,1,1,0,0
PAY-03-00209,U-002-111,T-13641,PROP-002,Studio,Standard,Online,2025-12-28,2025-12-01,1200.4,1200.4,110.0,30,1,0,1,1,1,1
PAY-03-00210,U-003-206,T-48263,PROP-003,2BR,Standard,ACH,2025-12-01,2025-12-01,2092.05,2092.05,0.0,0,0,0,1,1,1,0
PAY-03-00211,U-004-331,T-26329,PROP-004,Studio,Month-to-Month,Online,2025-12-04,2025-12-01,1159.15,806.15,0.0,3,0,0,1,1,0,0
PAY-03-00212,U-004-170,T-57054,PROP-004,2BR,Corporate,ACH,2025-12-02,2025-12-01,1971.02,1971.02,0.0,1,0,0,1,1,1,0
PAY-03-00213,U-001-360,T-86437,PROP-001,1BR,Standard,Check,2025-12-01,2025-12-01,1543.89,1543.89,0.0,0,0,0,1,1,1,0
PAY-03-00214,U-002-368,T-77914,PROP-002,1BR,Standard,ACH,2025-12-01,2025-12-01,1498.14,1498.14,0.0,0,0,0,1,1,1,0
PAY-03-00215,U-002-118,T-74080,PROP-002,2BR,Corporate,Cash,2025-12-01,2025-12-01,1919.38,1919.38,0.0,0,0,0,1,1,1,0
PAY-03-00216,U-004-222,T-60592,PROP-004,1BR,Corporate,Online,2025-12-04,2025-12-01,1489.72,1489.72,0.0,3,0,0,1,1,1,0
PAY-03-00217,U-004-260,T-66598,PROP-004,1BR,Standard,ACH,2025-12-01,2025-12-01,1474.07,1474.07,0.0,0,0,0,1,1,1,0
PAY-03-00218,U-004-277,T-52894,PROP-004,1BR,Standard,ACH,2025-12-02,2025-12-01,1536.75,1536.75,0.0,1,0,0,1,1,1,0
PAY-03-00219,U-003-113,T-47992,PROP-003,2BR,Standard,ACH,2025-12-03,2025-12-01,1922.41,1922.41,0.0,2,0,0,1,1,1,0
PAY-03-00220,U-001-335,T-55684,PROP-001,2BR,Month-to-Month,Check,2025-12-02,2025-12-01,1930.95,1930.95,0.0,1,0,0,1,1,1,0
PAY-03-00221,U-001-243,T-30879,PROP-001,1BR,Standard,ACH,2025-12-01,2025-12-01,1564.1,1564.1,0.0,0,0,0,1,1,1,0
PAY-03-00222,U-001-115,T-34317,PROP-001,2BR,Standard,Check,2025-12-11,2025-12-01,2072.05,2072.05,70.0,10,0,0,1,1,1,1
PAY-03-00223,U-001-275,T-55653,PROP-001,1BR,Month-to-Month,Check,,2025-12-01,1448.18,0.0,0.0,0,0,1,0,1,0,0
PAY-03-00224,U-003-370,T-24920,PROP-003,3BR,Corporate,Online,2025-12-04,2025-12-01,2394.42,2394.42,0.0,3,0,0,1,1,1,0
PAY-03-00225,U-003-346,T-25488,PROP-003,2BR,Standard,ACH,2025-12-01,2025-12-01,2043.27,2043.27,0.0,0,0,0,1,1,1,0
PAY-03-00226,U-001-275,T-84126,PROP-001,1BR,Month-to-Month,Online,2025-12-02,2025-12-01,1504.43,1504.43,0.0,1,0,0,1,1,1,0
PAY-03-00227,U-001-142,T-74170,PROP-001,1BR,Standard,ACH,2025-12-01,2025-12-01,1468.46,1468.46,0.0,0,0,0,1,1,1,0
PAY-03-00228,U-001-325,T-78017,PROP-001,1BR,Standard,ACH,,2025-12-01,1489.93,0.0,0.0,0,0,1,0,1,0,0
PAY-03-00229,U-002-381,T-39080,PROP-002,Studio,Standard,ACH,2025-12-01,2025-12-01,1147.27,1147.27,0.0,0,0,0,1,1,1,0
PAY-03-00230,U-004-251,T-30380,PROP-004,3BR,Month-to-Month,ACH,2025-12-11,2025-12-01,2391.75,2391.75,70.0,10,0,0,1,1,1,1
PAY-03-00231,U-001-229,T-20833,PROP-001,2BR,Month-to-Month,Online,2025-12-04,2025-12-01,2043.07,2043.07,0.0,3,0,0,1,1,1,0
PAY-03-00232,U-002-269,T-64509,PROP-002,Studio,Standard,Cash,2025-12-06,2025-12-01,1142.76,1142.76,0.0,5,0,0,1,1,1,0
PAY-03-00233,U-003-232,T-73313,PROP-003,1BR,Standard,ACH,2025-12-06,2025-12-01,1500.07,1500.07,0.0,5,0,0,1,1,1,0
PAY-03-00234,U-004-190,T-71322,PROP-004,Studio,Standard,ACH,2025-12-03,2025-12-01,1189.11,1189.11,0.0,2,0,0,1,1,1,0
PAY-03-00235,U-004-382,T-81655,PROP-004,3BR,Standard,Check,2025-12-03,2025-12-01,2448.85,2448.85,0.0,2,0,0,1,1,1,0
PAY-03-00236,U-003-267,T-52415,PROP-003,2BR,Standard,ACH,2025-12-16,2025-12-01,2027.36,2027.36,80.0,15,0,0,1,1,1,1
PAY-03-00237,U-004-169,T-24040,PROP-004,3BR,Corporate,Check,2025-12-01,2025-12-01,2509.93,2509.93,0.0,0,0,0,1,1,1,0
PAY-03-00238,U-002-127,T-50150,PROP-002,Studio,Month-to-Month,Online,2025-12-06,2025-12-01,1242.86,1242.86,0.0,5,0,0,1,1,1,0
PAY-03-00239,U-003-190,T-68334,PROP-003,2BR,Month-to-Month,ACH,2025-12-02,2025-12-01,2097.79,2097.79,0.0,1,0,0,1,1,1,0
PAY-03-00240,U-003-367,T-51942,PROP-003,Studio,Corporate,Online,2025-12-02,2025-12-01,1151.29,1151.29,0.0,1,0,0,1,1,1,0
PAY-03-00241,U-001-367,T-87544,PROP-001,1BR,Standard,ACH,2025-12-02,2025-12-01,1520.83,1520.83,0.0,1,0,0,1,1,1,0
PAY-03-00242,U-001-372,T-81574,PROP-001,3BR,Corporate,ACH,2025-12-03,2025-12-01,2515.27,2515.27,0.0,2,0,0,1,1,1,0
PAY-03-00243,U-001-103,T-12219,PROP-001,2BR,Standard,Online,2025-12-01,2025-12-01,1911.53,1911.53,0.0,0,0,0,1,1,1,0
PAY-03-00244,U-002-136,T-97097,PROP-002,Studio,Standard,ACH,2025-12-02,2025-12-01,1164.28,1164.28,0.0,1,0,0,1,1,1,0
PAY-03-00245,U-004-292,T-80526,PROP-004,1BR,Month-to-Month,Online,2025-12-01,2025-12-01,1448.98,1448.98,0.0,0,0,0,1,1,1,0
PAY-03-00246,U-003-111,T-27812,PROP-003,Studio,Corporate,Online,2025-12-08,2025-12-01,1174.12,1174.12,64.0,7,0,0,1,1,1,1
PAY-03-00247,U-004-341,T-97567,PROP-004,1BR,Standard,ACH,,2025-12-01,1557.72,0.0,0.0,0,0,1,0,1,0,0
PAY-03-00248,U-004-250,T-89727,PROP-004,Studio,Standard,Online,2025-12-01,2025-12-01,1215.11,1215.11,0.0,0,0,0,1,1,1,0
PAY-03-00249,U-003-391,T-69232,PROP-003,1BR,Standard,ACH,2025-12-01,2025-12-01,1535.93,1535.93,0.0,0,0,0,1,1,1,0
PAY-03-00250,U-004-151,T-58429,PROP-004,1BR,Month-to-Month,Online,,2025-12-01,1490.93,0.0,0.0,0,0,1,0,1,0,0
PAY-03-00251,U-002-131,T-72998,PROP-002,2BR,Standard,Check,2025-12-06,2025-12-01,2051.26,2051.26,0.0,5,0,0,1,1,1,0
PAY-03-00252,U-002-287,T-48366,PROP-002,Studio,Standard,ACH,2025-12-16,2025-12-01,1194.85,1194.85,80.0,15,0,0,1,1,1,1
PAY-03-00253,U-003-295,T-53217,PROP-003,2BR,Standard,ACH,2025-12-11,2025-12-01,1966.19,1966.19,70.0,10,0,0,1,1,1,1
PAY-03-00254,U-003-255,T-82123,PROP-003,2BR,Month-to-Month,Online,2025-12-02,2025-12-01,1995.25,1995.25,0.0,1,0,0,1,1,1,0
PAY-03-00255,U-001-369,T-46788,PROP-001,2BR,Standard,Online,2025-12-02,2025-12-01,2050.45,2050.45,0.0,1,0,0,1,1,1,0
PAY-03-00256,U-002-186,T-33368,PROP-002,3BR,Corporate,ACH,2025-12-01,2025-12-01,2456.05,2456.05,0.0,0,0,0,1,1,1,0
PAY-03-00257,U-004-135,T-78144,PROP-004,2BR,Month-to-Month,Check,2025-12-02,2025-12-01,2073.13,2073.13,0.0,1,0,0,1,1,1,0
PAY-03-00258,U-002-190,T-94253,PROP-002,Studio,Standard,Online,2025-12-04,2025-12-01,1159.93,1159.93,0.0,3,0,0,1,1,1,0
PAY-03-00259,U-003-285,T-25451,PROP-003,Studio,Corporate,Online,,2025-12-01,1254.52,0.0,0.0,0,0,1,0,1,0,0
PAY-03-00260,U-003-172,T-17029,PROP-003,2BR,Corporate,Online,2025-12-06,2025-12-01,1965.55,1965.55,0.0,5,0,0,1,1,1,0
PAY-03-00261,U-002-153,T-63618,PROP-002,2BR,Standard,Cash,2025-12-01,2025-12-01,1951.47,1951.47,0.0,0,0,0,1,1,1,0
PAY-03-00262,U-002-386,T-38914,PROP-002,Studio,Standard,ACH,2025-12-06,2025-12-01,1205.91,1205.91,0.0,5,0,0,1,1,1,0
PAY-03-00263,U-003-195,T-26608,PROP-003,2BR,Standard,Online,2025-12-01,2025-12-01,2049.41,2049.41,0.0,0,0,0,1,1,1,0
PAY-03-00264,U-001-327,T-14690,PROP-001,1BR,Corporate,ACH,2025-12-01,2025-12-01,1539.27,1539.27,0.0,0,0,0,1,1,1,0
PAY-03-00265,U-004-301,T-45173,PROP-004,1BR,Month-to-Month,ACH,2025-12-03,2025-12-01,1533.01,1533.01,0.0,2,0,0,1,1,1,0
PAY-03-00266,U-004-196,T-79494,PROP-004,1BR,Standard,Online,2025-12-04,2025-12-01,1513.02,1513.02,0.0,3,0,0,1,1,1,0
PAY-03-00267,U-002-280,T-74996,PROP-002,2BR,Standard,ACH,2025-12-04,2025-12-01,1938.08,1938.08,0.0,3,0,0,1,1,1,0
PAY-03-00268,U-003-335,T-61652,PROP-003,1BR,Month-to-Month,ACH,2025-12-03,2025-12-01,1518.61,1518.61,0.0,2,0,0,1,1,1,0
PAY-03-00269,U-003-190,T-95093,PROP-003,3BR,Corporate,ACH,2025-12-04,2025-12-01,2443.63,2443.63,0.0,3,0,0,1,1,1,0
PAY-03-00270,U-002-258,T-91390,PROP-002,2BR,Standard,ACH,2025-12-01,2025-12-01,2061.47,2061.47,0.0,0,0,0,1,1,1,0
PAY-03-00271,U-002-176,T-52430,PROP-002,1BR,Month-to-Month,Online,2025-12-08,2025-12-01,1552.69,1552.69,64.0,7,0,0,1,1,1,1
PAY-03-00272,U-002-397,T-22667,PROP-002,2BR,Standard,Check,2025-12-21,2025-12-01,1925.23,1925.23,90.0,20,0,0,1,1,1,1
PAY-03-00273,U-003-295,T-67761,PROP-003,1BR,Corporate,ACH,2025-12-01,2025-12-01,1455.92,1455.92,0.0,0,0,0,1,1,1,0
PAY-03-00274,U-003-296,T-14187,PROP-003,3BR,Standard,Cash,2025-12-01,2025-12-01,2521.6,2521.6,0.0,0,0,0,1,1,1,0
PAY-03-00275,U-002-336,T-13362,PROP-002,Studio,Standard,ACH,2025-12-02,2025-12-01,1245.76,1245.76,0.0,1,0,0,1,1,1,0
PAY-03-00276,U-001-288,T-58041,PROP-001,3BR,Month-to-Month,Online,2025-12-01,2025-12-01,2479.49,2479.49,0.0,0,0,0,1,1,1,0
PAY-03-00277,U-001-108,T-49791,PROP-001,3BR,Standard,ACH,2025-12-11,2025-12-01,2598.81,2598.81,70.0,10,0,0,1,1,1,1
PAY-03-00278,U-003-276,T-72788,PROP-003,2BR,Standard,Online,2025-12-04,2025-12-01,1962.4,1962.4,0.0,3,0,0,1,1,1,0
PAY-03-00279,U-002-325,T-16759,PROP-002,1BR,Standard,ACH,2025-12-01,2025-12-01,1517.83,1517.83,0.0,0,0,0,1,1,1,0
PAY-03-00280,U-003-104,T-76057,PROP-003,1BR,Month-to-Month,Check,2025-12-01,2025-12-01,1551.4,1551.4,0.0,0,0,0,1,1,1,0
PAY-03-00281,U-004-154,T-99067,PROP-004,2BR,Standard,Check,2025-12-06,2025-12-01,1976.81,1976.81,0.0,5,0,0,1,1,1,0
PAY-03-00282,U-004-199,T-69457,PROP-004,2BR,Standard,Check,2025-12-04,2025-12-01,2026.63,2026.63,0.0,3,0,0,1,1,1,0
PAY-03-00283,U-003-383,T-17437,PROP-003,Studio,Standard,ACH,2025-12-01,2025-12-01,1180.5,1180.5,0.0,0,0,0,1,1,1,0
PAY-03-00284,U-004-183,T-33358,PROP-004,1BR,Corporate,Online,2025-12-02,2025-12-01,1528.38,1528.38,0.0,1,0,0,1,1,1,0
PAY-03-00285,U-003-390,T-48296,PROP-003,2BR,Standard,Cash,2025-12-03,2025-12-01,1930.98,1930.98,0.0,2,0,0,1,1,1,0
PAY-03-00286,U-003-223,T-74318,PROP-003,Studio,Corporate,Online,2025-12-01,2025-12-01,1199.31,1199.31,0.0,0,0,0,1,1,1,0
PAY-03-00287,U-002-389,T-64396,PROP-002,1BR,Month-to-Month,Check,2025-12-06,2025-12-01,1549.19,1549.19,0.0,5,0,0,1,1,1,0
PAY-03-00288,U-003-270,T-65571,PROP-003,2BR,Standard,Online,2025-12-02,2025-12-01,1931.41,1931.41,0.0,1,0,0,1,1,1,0
PAY-03-00289,U-003-204,T-78603,PROP-003,2BR,Corporate,Online,2025-12-01,2025-12-01,1954.08,1418.97,0.0,0,0,0,1,1,0,0
PAY-03-00290,U-003-145,T-79021,PROP-003,2BR,Month-to-Month,ACH,2025-12-01,2025-12-01,1960.05,1960.05,0.0,0,0,0,1,1,1,0
PAY-03-00291,U-001-222,T-19453,PROP-001,2BR,Standard,Online,2025-12-03,2025-12-01,1928.24,1928.24,0.0,2,0,0,1,1,1,0
PAY-03-00292,U-002-207,T-88656,PROP-002,1BR,Standard,Online,2025-12-16,2025-12-01,1510.68,1510.68,80.0,15,0,0,1,1,1,1
PAY-03-00293,U-004-306,T-27572,PROP-004,2BR,Standard,ACH,2025-12-01,2025-12-01,2071.9,2071.9,0.0,0,0,0,1,1,1,0
PAY-03-00294,U-001-267,T-14595,PROP-001,3BR,Standard,Cash,2025-12-04,2025-12-01,2612.8,2612.8,0.0,3,0,0,1,1,1,0
PAY-03-00295,U-002-354,T-65118,PROP-002,1BR,Corporate,Online,2025-12-01,2025-12-01,1436.94,1436.94,0.0,0,0,0,1,1,1,0
PAY-03-00296,U-002-241,T-52046,PROP-002,1BR,Standard,Check,2025-12-16,2025-12-01,1467.45,965.47,80.0,15,0,0,1,1,0,1
PAY-03-00297,U-001-109,T-11676,PROP-001,Studio,Standard,ACH,2025-12-02,2025-12-01,1224.69,697.79,0.0,1,0,0,1,1,0,0
PAY-03-00298,U-001-202,T-87357,PROP-001,1BR,Standard,Online,2025-12-06,2025-12-01,1437.48,1437.48,0.0,5,0,0,1,1,1,0
PAY-03-00299,U-001-316,T-44273,PROP-001,3BR,Standard,ACH,2025-12-16,2025-12-01,2421.61,2421.61,80.0,15,0,0,1,1,1,1
PAY-03-00300,U-004-398,T-14220,PROP-004,Studio,Standard,Online,2025-12-01,2025-12-01,1255.33,1255.33,0.0,0,0,0,1,1,1,0
PAY-03-00301,U-003-318,T-43433,PROP-003,2BR,Standard,ACH,2025-12-03,2025-12-01,2079.09,2079.09,0.0,2,0,0,1,1,1,0
PAY-03-00302,U-004-150,T-84587,PROP-004,1BR,Standard,ACH,2025-12-01,2025-12-01,1521.58,1521.58,0.0,0,0,0,1,1,1,0
PAY-03-00303,U-001-220,T-91981,PROP-001,1BR,Month-to-Month,ACH,2025-12-16,2025-12-01,1473.42,1473.42,80.0,15,0,0,1,1,1,1
PAY-03-00304,U-002-346,T-25776,PROP-002,Studio,Corporate,Online,2025-12-02,2025-12-01,1244.96,1244.96,0.0,1,0,0,1,1,1,0
PAY-03-00305,U-003-183,T-60108,PROP-003,2BR,Standard,Online,2025-12-08,2025-12-01,1955.87,1955.87,64.0,7,0,0,1,1,1,1
PAY-03-00306,U-003-271,T-97005,PROP-003,2BR,Month-to-Month,Online,2025-12-08,2025-12-01,2030.31,2030.31,64.0,7,0,0,1,1,1,1
PAY-03-00307,U-002-206,T-82196,PROP-002,3BR,Month-to-Month,Online,2025-12-01,2025-12-01,2567.71,2567.71,0.0,0,0,0,1,1,1,0
PAY-03-00308,U-001-206,T-21436,PROP-001,Studio,Standard,ACH,2025-12-11,2025-12-01,1151.91,1151.91,70.0,10,0,0,1,1,1,1
PAY-03-00309,U-002-233,T-52837,PROP-002,3BR,Corporate,Check,2025-12-03,2025-12-01,2456.76,2244.64,0.0,2,0,0,1,1,0,0
PAY-03-00310,U-003-241,T-95580,PROP-003,Studio,Standard,ACH,,2025-12-01,1156.52,0.0,0.0,0,0,1,0,1,0,0
PAY-03-00311,U-004-203,T-22414,PROP-004,3BR,Standard,Check,2025-12-01,2025-12-01,2618.92,2618.92,0.0,0,0,0,1,1,1,0
PAY-03-00312,U-002-245,T-50221,PROP-002,2BR,Standard,ACH,2025-12-01,2025-12-01,1900.69,1900.69,0.0,0,0,0,1,1,1,0
PAY-03-00313,U-003-250,T-45576,PROP-003,2BR,Standard,ACH,2025-12-04,2025-12-01,2083.05,2083.05,0.0,3,0,0,1,1,1,0
PAY-03-00314,U-002-329,T-27157,PROP-002,2BR,Month-to-Month,Check,,2025-12-01,1966.76,0.0,0.0,0,0,1,0,1,0,0
PAY-03-00315,U-003-162,T-52295,PROP-003,2BR,Month-to-Month,Cash,2025-12-01,2025-12-01,1924.71,1924.71,0.0,0,0,0,1,1,1,0
PAY-03-00316,U-003-185,T-55845,PROP-003,Studio,Standard,ACH,2025-12-11,2025-12-01,1157.78,1157.78,70.0,10,0,0,1,1,1,1
PAY-03-00317,U-002-213,T-24440,PROP-002,1BR,Standard,Cash,2025-12-01,2025-12-01,1481.68,1481.68,0.0,0,0,0,1,1,1,0
PAY-03-00318,U-001-379,T-43605,PROP-001,2BR,Standard,Check,2025-12-08,2025-12-01,1973.51,1973.51,64.0,7,0,0,1,1,1,1
PAY-03-00319,U-004-233,T-99180,PROP-004,2BR,Standard,Online,2025-12-01,2025-12-01,2016.86,2016.86,0.0,0,0,0,1,1,1,0
PAY-03-00320,U-003-100,T-73926,PROP-003,1BR,Standard,Online,2025-12-21,2025-12-01,1554.04,1554.04,90.0,20,0,0,1,1,1,1
PAY-03-00321,U-004-397,T-99500,PROP-004,Studio,Standard,ACH,,2025-12-01,1162.11,0.0,0.0,0,0,1,0,1,0,0
PAY-03-00322,U-001-141,T-19178,PROP-001,3BR,Month-to-Month,Check,2025-12-08,2025-12-01,2392.19,2392.19,64.0,7,0,0,1,1,1,1
PAY-03-00323,U-004-308,T-94786,PROP-004,2BR,Standard,Online,2025-12-08,2025-12-01,2054.34,2054.34,64.0,7,0,0,1,1,1,1
PAY-03-00324,U-002-311,T-65074,PROP-002,3BR,Standard,Check,2025-12-01,2025-12-01,2550.32,2550.32,0.0,0,0,0,1,1,1,0
PAY-03-00325,U-002-125,T-38179,PROP-002,1BR,Corporate,Cash,2025-12-04,2025-12-01,1526.76,1526.76,0.0,3,0,0,1,1,1,0
PAY-03-00326,U-004-202,T-81776,PROP-004,1BR,Month-to-Month,Check,2025-12-01,2025-12-01,1523.07,1523.07,0.0,0,0,0,1,1,1,0
PAY-03-00327,U-004-162,T-71618,PROP-004,Studio,Standard,Online,2025-12-03,2025-12-01,1180.84,1180.84,0.0,2,0,0,1,1,1,0
PAY-03-00328,U-004-254,T-31952,PROP-004,2BR,Month-to-Month,Online,2025-12-02,2025-12-01,1985.44,1985.44,0.0,1,0,0,1,1,1,0
PAY-03-00329,U-002-116,T-35455,PROP-002,Studio,Month-to-Month,Cash,2025-12-03,2025-12-01,1247.87,1247.87,0.0,2,0,0,1,1,1,0
PAY-03-00330,U-001-303,T-74695,PROP-001,1BR,Standard,Online,2025-12-01,2025-12-01,1484.5,1484.5,0.0,0,0,0,1,1,1,0
PAY-03-00331,U-002-282,T-35176,PROP-002,Studio,Standard,Online,2025-12-01,2025-12-01,1237.37,1237.37,0.0,0,0,0,1,1,1,0
PAY-03-00332,U-004-383,T-16758,PROP-004,2BR,Month-to-Month,ACH,2025-12-01,2025-12-01,2086.22,1255.42,0.0,0,0,0,1,1,0,0
PAY-03-00333,U-002-375,T-86625,PROP-002,1BR,Standard,ACH,2025-12-02,2025-12-01,1567.15,1567.15,0.0,1,0,0,1,1,1,0
PAY-03-00334,U-002-363,T-36071,PROP-002,Studio,Standard,Check,2025-12-04,2025-12-01,1259.06,1259.06,0.0,3,0,0,1,1,1,0
PAY-03-00335,U-002-178,T-63698,PROP-002,2BR,Standard,ACH,2025-12-06,2025-12-01,2005.62,2005.62,0.0,5,0,0,1,1,1,0
PAY-03-00336,U-003-387,T-74569,PROP-003,1BR,Month-to-Month,ACH,2025-12-08,2025-12-01,1503.51,1503.51,64.0,7,0,0,1,1,1,1
PAY-03-00337,U-003-195,T-97799,PROP-003,1BR,Month-to-Month,Check,2025-12-11,2025-12-01,1522.55,1522.55,70.0,10,0,0,1,1,1,1
PAY-03-00338,U-004-335,T-68624,PROP-004,2BR,Standard,Online,2025-12-01,2025-12-01,1918.7,1918.7,0.0,0,0,0,1,1,1,0
PAY-03-00339,U-003-338,T-90090,PROP-003,1BR,Month-to-Month,ACH,2025-12-01,2025-12-01,1556.21,1556.21,0.0,0,0,0,1,1,1,0
PAY-03-00340,U-003-190,T-31318,PROP-003,1BR,Standard,Online,2025-12-21,2025-12-01,1555.28,1555.28,90.0,20,0,0,1,1,1,1
PAY-03-00341,U-002-324,T-38162,PROP-002,Studio,Standard,Check,2025-12-06,2025-12-01,1183.2,1183.2,0.0,5,0,0,1,1,1,0
PAY-03-00342,U-004-381,T-73687,PROP-004,3BR,Month-to-Month,Check,2025-12-01,2025-12-01,2619.88,2619.88,0.0,0,0,0,1,1,1,0
PAY-03-00343,U-002-133,T-96768,PROP-002,2BR,Standard,Check,2025-12-02,2025-12-01,2037.74,1391.51,0.0,1,0,0,1,1,0,0
PAY-03-00344,U-001-206,T-36161,PROP-001,1BR,Month-to-Month,Online,2025-12-04,2025-12-01,1494.8,1494.8,0.0,3,0,0,1,1,1,0
PAY-03-00345,U-003-366,T-14595,PROP-003,Studio,Standard,Cash,2025-12-02,2025-12-01,1147.63,1147.63,0.0,1,0,0,1,1,1,0
